non-duplicate	MSI U130 freezes on shutdown	Uploading or attaching files that located on a shared drive doesn't work?
non-duplicate	How would I transfer music files from a USB flash drive into Rythm Box?	How can I horizontally invert the video output of the webcam
non-duplicate	Lost visual interface	Dropbox no longer works under Ubuntu 13.10
duplicate	Is there a program to mount all of my drives automatically?	How to auto mount NTFS part/disks in Ubuntu(13.04) with a gui tool
non-duplicate	Ubuntu 14.04.1 64 bit Freezing on Wake-Up	"syntax error: unexpected end of file" simple script
non-duplicate	How to block the desktop background from being changed?	Libreoffice Calc copying rows containing a specific value in column A
duplicate	How do I determine if I am running 32 bit or 64 bit?	do I have ubuntu 64-bit?
non-duplicate	Missed environment variables in Eclipse Juno	I dual installed ubuntu and now can't access windows 8
non-duplicate	What should I install to fix this error in Moovida Media Center?	Installing libc6:i386 on Ubuntu 13.10 64-bit tries to kill init
non-duplicate	How do you revert the control keys back to "normal" operation?	Execute script before UPS is empty
duplicate	How do I reset a lost administrative password?	How to delete my user account
duplicate	Launcher and window menu bar missing after 12.04 upgrade	Ubuntu 12.10 Unity launcher and status bar dissappeared after installing additional drivers
non-duplicate	Force Ubuntu to only download updates form canonical.com mirrors	What does "libraries not eligible" mean as part of the application review process?
duplicate	How to create a scope?	How do I start developing a lens for Unity?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	HP Pavilion g7 -2275dx - Windows 8.1
non-duplicate	Why am I running 3.2.0-32?	Ubuntu will not shutdown
non-duplicate	How to get Ubuntu Server to act as a Gateway	how I can turn off computer on lan?
non-duplicate	Recover Lost data/partition	Windows 8.1 doesn't appear in GRUB2
non-duplicate	Ubuntu 12.10 and Windows 7 Network: Network password doesn't work	Google Chrome update won't install due to unmet dependencies
duplicate	How can I install Ubuntu without removing Windows?	Will this wipe my HD?
duplicate	What hardware does Ubuntu Touch support?	Will there be a way to install "Ubuntu for phones" on Apple mobile devices?
non-duplicate	Is window snap/grid part of Unity?	How do I get a Broadcom BCM4318 wireless card on a Dell Latitude D510 working?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	How can I Install ubuntu on a pc preinstalled with Windows 8 on Samsung Np370R5E-S04IN
duplicate	My computer boots to a black screen, what options do I have to fix it?	Laptop turns on but stays on black screen with lots of text
non-duplicate	Is 97 processes on an Apache2 server normal?	Can I change the default folder that photos are uploaded to when using the Ubuntu One Files app for Android?
non-duplicate	Ubuntu 14.x with xfce4-session desktop - Terminates abruptly	Chrome Tab Navigation issues. Also drag and drop only works intermittently
non-duplicate	can't stream video from HBO GO on Ubuntu 13.04	How can I get GCC 4.7 installed on Precise?
duplicate	Unity doesn't load, no Launcher, no Dash appears	Unity 3d not working whereas Unity 2d works fine
non-duplicate	Firefox startpage	No sound from heaphone jack on an Asus X92V
duplicate	How do we get this magic performance-boosting 200 line patch?	How to get a new Kernel patch the easy way?
non-duplicate	3.2.0-29.46-generic-pae kernel boot problem	Ubuntu 12.04 - can't detect 2 displays
non-duplicate	How can I convert a ppt to a pdf from the command line?	Install Windows 7 with Ubuntu 12.04
duplicate	How to install Tor?	How do i install TOR browser on Ubuntu 12.10?
non-duplicate	Remapping Menu key to Delete on Xubuntu	How do I load the kernel from grub?
duplicate	bind software to different network interfaces	How do I force applications to use different internet connections?
non-duplicate	Ubuntu raid configuration lost after reboot	I've changed default shell but my terminal don't get it
duplicate	What kinds of desktop environments and shells are available?	Is it possible to change the desktop environment in Ubuntu 11.10?
non-duplicate	Tuxonice didnt work after updating ubuntu 12.04 core to 3.2.0-56	Skype not present after installing
duplicate	How To Enable WebGL In Chrome On Ubuntu?	How do I enable WebGL support on an Intel NM10?
non-duplicate	Internet Connectivity Indicator on Unity	iptables problem
non-duplicate	How can I crash my MBR on ubuntu server	How to see the directories etc, bin, boot in the file system?
non-duplicate	Unable to install Win XP nor Win 7 after installing Ubuntu 11.10	your system running in low graphics mode
non-duplicate	remote desktop through xtightvncviewer share clipboard	Problems while using 'quickly create' on ubuntu.
non-duplicate	Trouble with Plymouth and Suspend/Hibernate on a Dell Optiplex GX520	Recommended storage scheme for home server? (LVM/JBOD/RAID 5...)
duplicate	My computer boots to a black screen, what options do I have to fix it?	I am getting the black screen in startup
non-duplicate	Ubuntu Software Center doesn't let me install any software	How to use passwordless rsh?
non-duplicate	Why Doesn't The Full Amount of RAM appear?	What is process "/usr/bin/X :0 -auth /var/run/lightdm/root/:0 -nolisten tcp vt7 -novtswitch -background none"?
non-duplicate	Multimonitor on AMD Catalyst and 11.10 feels slowish	Ubuntu 14.04 Server - WiFi WPA2 Personal
duplicate	Can I run ubuntu with VMware?	How install ubuntu on vmware
non-duplicate	How to set up USB for Virtualbox?	Internal mic works but external mic does not
non-duplicate	change computer name after install Ubuntu 14.04	Ubuntu 12.10 doesn't boot, HP DV4
duplicate	Flash video appears blue	Blue people on flash videos (Youtube, Vimeo, etc...)
non-duplicate	Ctrl+Alt+F1 shows nothing, Xubuntu 14.04.1, Macbookpro11,3 (retina, nvidia)	Wifi speed with driver rtl8187 drops
non-duplicate	Compiz closed in error w/ Unity plugin off, system disabled	Synaptic says Samba installed, can't launch it
non-duplicate	How can I return to the theme and logo of ubuntu 11.10 without uninstalling edubuntu 11.10?	Mounting a map on a server through a different server
non-duplicate	Better Bible Application Software (The Word/E-sword Replacement)	Downloading Ubuntu 13.10
duplicate	How do I set Windows to boot as the default in the boot loader?	How do I change the the boot default from Ubuntu to Windows?
non-duplicate	Moving a partion to disk "/" with gparted	can't login to Unity always login to Unity 2D
duplicate	How do I fix slow wireless on Intel wireless cards?	Dell XPS 15z Wireless (Centrino N 6230) Intermittent Slow-downs
non-duplicate	How can I make alt not minimize games?	Missed snapshot tab in virtualbox
non-duplicate	Error on Ubuntu server? [Canonical not handling load?]	Installing windows 8 AFTER Ubuntu 13.10
non-duplicate	XFCE Is Malfunctioning?	Start up script, mounting and binding depending on if drives are present?
duplicate	Can I skip over releases when upgrading?	How to upgrade Jaunty 9.04 to Ubuntu 12.04?
non-duplicate	ALT key HUD web search in firefox	Update Error in Ubuntu 14.04
non-duplicate	Lync (formerly Office Communicator) with pidgin-sipe => Read Error	Ubuntu 14.04 with Hondata software for windows
duplicate	How to remove Ubuntu and put Windows back on?	how to uninstall ubuntu12.04
duplicate	How do I go about porting Ubuntu Touch to different devices?	Porting Ubuntu for Archos Xenon 80
non-duplicate	Error with installation of programs	initramfs fail after upgrade to 13.04, cant update system with apt-get / dpkg
non-duplicate	ubuntu 13.04 recognizes usb mobile broadband modem as ethernet connection	Backup systems config files
non-duplicate	Ubuntu 14.04 crashes	Ubuntu 14.04 on Panda board
duplicate	Cannot install any software from the Software Center due to ttf-mscorefonts-installer package error	aptdaemon error: cannot install any packages 
duplicate	My computer boots to a black screen, what options do I have to fix it?	How do I install Ubuntu 12.04 on an Asus g74sx- bbk7?
non-duplicate	Mobile broadband	Is Adobe Flash 11.2 working with Nvidia hardware again?
duplicate	How to recover deleted files?	Data recovery after installation
non-duplicate	Lubuntu 12.10 asks for super user before prompting for wifi password	What leads to outdated user applications?
non-duplicate	How can I add an unlisted repository as my primary "Software Sources"?	What does successively pressing the Ctrl key twice do?
duplicate	How do you run a 32-bit program on a 64-bit version of Ubuntu?	How can I install ia32-libs and libcurl on Ubuntu 13.10?
duplicate	Hard drive clicking noise on Acer AO722	Hard drive clicking on Z500 (13.10)
duplicate	Can I make the launcher Icons smaller than 32 pixels?	Can I resize icons on the launcher to smaller than 32 pixels?
duplicate	How can I repair grub? (How to get Ubuntu back after installing Windows?)	Ubuntu 12.04 LTS and Windows 8 dual OS
duplicate	How do I install software using the Ubuntu Software Center?	Extras for Ubuntu 13.10
non-duplicate	libboost-all-dev didn't generate the '-mt' libraries	With Ubuntu 11.04 and 11.10, why do I have to run commands to enable two finger scrolling?
non-duplicate	Ubuntu not installing on my laptop	Can Partition images (.img), directly mounted under Linux
non-duplicate	seeking rescue drive with ZFS	Sudo and Launcher icons not working, hard-disks not mounting
non-duplicate	Use primary-toolbar with Mono	How to troubleshoot Ubuntu One in Maverick beta?
non-duplicate	Virtualbox extendable hard drive	LibreOffice: Open in current program by default?
duplicate	How do I add a kernel boot parameter?	How do I install on a Dell Inspirion 1501?
non-duplicate	Is there a "Super" break key for bash?	Viber icon missing on panel
non-duplicate	tons of problem, Fill_in_dev failed, black screen	Change default binaries for texlive
duplicate	How do I change the colors of the Ambiance & Radiance themes?	Change the color orange of Ambiance into another color?
non-duplicate	Filezilla uploads at 80KB/Sec Max	How to remove packages from the apt cache that are not currently installed?
duplicate	Does the Ubuntu 13.04 disk image fit on a CD?	iso file size for 13.04 is larger than cd's available space
non-duplicate	My HP Printer Driver keeps vanishing	Authentication at Ubuntu 12.04
duplicate	Which computers are guaranteed to work?	Should I buy a laptop with ATI/AMD on it?
duplicate	How do I install Ubuntu?	How to install Ubuntu13.04 with windows xp & remove windows xp?
